双汇发展,000895
中润资源,000506
南方轴承,002553
三维丝,300056
闰土股份,002440
大东南,002263
西部牧业,300106
惠博普,002554
华闻传媒,000793
金螳螂,002081
澳洋科技,002172
太阳纸业,002078
巴安水务,300262
海德股份,000567
宁波银行,002142
GQY视讯,300076
北化股份,002246
滨江集团,002244
中国中期,000996
深圳华强,000062
保龄宝,002286
天保基建,000965
方直科技,300235
华斯股份,002494
中兴通讯,000063
奇正藏药,002287
泰信400B,150095
龙源技术,300105
惠天热电,000692
泰信400A,150094
华侨城A,000069
北京利尔,002392
*ST创智,000787
基金天华,184706
苏威孚B,200581
泰达进取,150054
万家创B,150091
万家创A,150090
PT中浩A,000015
威孚高科,000581
金鸿能源,000669
汉钟精机,002158
荣信股份,002123
大连重工,002204
雪人股份,002639
金岭矿业,000655
上海新阳,300236
闽灿坤B,200512
神农大丰,300189
广电运通,002152
豪迈科技,002595
新都酒店,000033
龙力生物,002604
浙江永强,002489
誉衡药业,002437
奥拓电子,002587
瑞泰科技,002066
广弘控股,000529
鹏华治理,160611
泸天化,000912
云铝股份,000807
农产品,000061
榕基软件,002474
江铃B,200550
长江润发,002435
益盛药业,002566
天宝股份,002220
峨眉山A,000888
北海港,000582
亚太药业,002370
广发证券,000776
渤海租赁,000415
双塔食品,002481
*ST中冠A,000018
硕贝德,300322
新联电子,002546
棒杰股份,002634
天盈B,150041
科大智能,300222
长盛同智,160805
苏宁环球,000718
TCL通讯,000542
金卡股份,300349
四维图新,002405
洽洽食品,002557
威尔泰,002058
天桥起重,002523
新希望,000876
盐湖股份,000792
博云新材,002297
银华稳进,150018
金固股份,002488
深发SFP1,038017
航天科技,000901
天伦置业,000711
申万债券,163112
蓝帆股份,002382
辰州矿业,002155
ＲＣ-001,131910
*ST鞍钢,000898
中银绒业,000982
科泰电源,300153
汉缆股份,002498
深信泰丰,000034
科华生物,002022
ＲＣ-003,131900
安诺其,300067
通化金马,000766
首钢股份,000959
三聚环保,300072
柘中建设,002346
中恒电气,002364
安妮股份,002235
贝因美,002570
锐奇股份,300126
南方食品,000716
苏常柴B,200570
当代东方,000673
圣莱达,002473
裕祥B,150043
S湘火炬,000549
歌尔声学,002241
安居宝,300155
招商快线,159003
巨星科技,002444
华东科技,000727
迪安诊断,300244
湖南投资,000548
亿城股份,000616
辉隆股份,002556
"
平安银行",000001
华天科技,002185
欧菲光,002456
银邦股份,300337
联建光电,300269
*ST上控,002162
亿纬锂能,300014
中利科技,002309
商品B,150097
得润电子,002055
吉化退市,000618
新嘉联,002188
三钢闽光,002110
华谊嘉信,300071
东信和平,002017
中信国安,000839
海普瑞,002399
泛海建设,000046
科远股份,002380
海默科技,300084
东山精密,002384
沙河股份,000014
莱宝高科,002106
深振业A,000006
深F200,159908
神火股份,000933
大连友谊,000679
荃银高科,300087
威海广泰,002111
*ST河化,000953
闽东电力,000993
本钢板B,200761
先河环保,300137
富国天丰,161010
国投全球,161210
建信50B,150124
海螺型材,000619
TCL集团,000100
江粉磁材,002600
基金裕隆,184692
数码视讯,300079
元盛B,150132
同庆A,150006
方正电机,002196
东江环保,002672
沙隆达B,200553
潍柴动力,000338
沙隆达A,000553
安洁科技,002635
扬子新材,002652
韶能股份,000601
基金丰和,184721
福建金森,002679
智光电气,002169
阳光股份,000608
攀钢AGP1,038011
水晶光电,002273
南都电源,300068
潜能恒信,300191
京新药业,002020
亚厦股份,002375
日上集团,002593
银华瑞祥,150048
*ST珠江B,200505
盾安环境,002011
华安300A,150104
华安300B,150105
银华50A,161821
凯迪电力,000939
诺德300B,150093
诺德300A,150092
亚太科技,002540
宝安地产,000040
凯利泰,300326
双禧B,150013
双禧A,150012
金杯电工,002533
赛象科技,002337
渝开发,000514
长安汽车,000625
合金投资,000633
泰格医药,300347
恒泰艾普,300157
泰尔重工,002347
长城开发,000021
银河磁体,300127
汉森制药,002412
湖北宜化,000422
基金普丰,184693
金叶珠宝,000587
亚夏汽车,002607
长高集团,002452
黔源电力,002039
鄂武商A,000501
天山生物,300313
翰宇药业,300199
恒大高新,002591
中原环保,000544
齐心文具,002301
山西证券,002500
精诚铜业,002171
安科瑞,300286
天喻信息,300205
深物业A,000011
保证金,159001
深物业B,200011
鸿路钢构,002541
三六五网,300295
星期六,002291
攀钢钒钛,000629
蓉胜超微,002141
华东数控,002248
金磊股份,002624
新疆浩源,002700
海思科,002653
雪迪龙,002658
银河进取,150122
报喜鸟,002154
万里扬,002434
天茂集团,000627
*ST锌业,000751
万泽股份,000534
西安旅游,000610
英特集团,000411
中欧盛世A,150071
信诚增强,165509
中欧盛世B,150072
易基稳健,150106
龙生股份,002625
正海磁材,300224
江钻股份,000852
现代投资,000900
乔治白,002687
巨轮股份,002031
中科电气,300035
山河智能,002097
星网锐捷,002396
德尔家居,002631
商品A,150096
中色股份,000758
龙星化工,002442
大北农,002385
多利进取,150033
天业通联,002459
同力水泥,000885
舒泰神,300204
麦捷科技,300319
中创400,159918
群兴玩具,002575
中超电缆,002471
厦门信达,000701
华峰氨纶,002064
达华智能,002512
盛路通信,002446
津膜科技,300334
中钢天源,002057
天原集团,002386
泰达稳健,150053
